,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4142,b2979,SACI_RS00995,37.418,457,269,8,27,481,7,448,6.969999999999998e-96,294.0,499,0.9158316633266533,<=>
4161,b3003,SACI_RS00960,29.644000000000002,253,150,8,46,293,2,231,8.470000000000001e-16,71.2,294,0.8605442176870748,<=>
4166,b3012,SACI_RS00640,34.717,265,145,11,15,259,8,264,2.9399999999999995e-35,124.0,275,0.9636363636363636,<=>
4173,b3041,SACI_RS03935,23.59,195,122,5,23,193,11,202,8.42e-14,63.9,217,0.8986175115207373,<=>
4177,b3064,SACI_RS04080,31.845,336,208,10,1,329,1,322,2.5e-39,138.0,337,0.9970326409495549,<=>
4181,b3073,SACI_RS04910,33.985,409,222,11,76,453,37,428,4.219999999999999e-64,209.0,459,0.8910675381263616,<=>
4184,b3074,SACI_RS07665,36.283,113,67,2,1,109,1,112,2.9100000000000003e-19,72.8,110,1.0272727272727273,<=>
4205,b3153,SACI_RS11020,42.857,168,94,2,3,170,4,169,6.879999999999999e-40,129.0,172,0.9767441860465116,<=>
4223,b3172,SACI_RS07720,28.296999999999997,364,228,12,13,368,2,340,8.29e-27,107.0,447,0.814317673378076,<=>
4224,b3176,SACI_RS03860,28.294,463,297,10,5,444,3,453,1.15e-43,155.0,445,1.0404494382022471,<=>
4340,b3225,SACI_RS01090,26.523000000000003,279,190,7,8,282,3,270,1.26e-21,88.6,297,0.9393939393939394,<=>
4341,b3230,SACI_RS00400,35.772,123,72,4,10,126,13,134,9.82e-07,41.2,130,0.9461538461538461,<=>
4342,b3231,SACI_RS00395,30.579,121,67,4,10,127,2,108,3.28e-10,51.2,142,0.852112676056338,<=>
4346,b3244,SACI_RS07815,28.889,450,297,11,35,479,14,445,4.1599999999999994e-42,151.0,481,0.9355509355509356,<=>
4355,b3256,SACI_RS01265,46.067,445,234,4,4,443,6,449,1.1899999999999997e-135,396.0,449,0.9910913140311804,<=>
4359,b3258,SACI_RS08340,23.188000000000002,483,286,18,3,432,9,459,1.15e-06,46.6,483,1.0,<=>
4361,b3262,SACI_RS09545,24.83,294,175,10,17,286,4,275,3.2799999999999997e-13,64.7,294,1.0,<=>
4395,b3281,SACI_RS00890,31.439,264,162,8,4,266,11,256,9.63e-28,103.0,272,0.9705882352941176,<=>
4403,b3297,SACI_RS00380,41.379,116,59,2,13,119,4,119,4.6700000000000004e-11,52.8,129,0.8992248062015504,<=>
4406,b3306,SACI_RS02765,29.655,145,73,6,1,129,1,132,3.64e-11,53.1,130,1.1153846153846154,<=>
4408,b3310,SACI_RS02785,36.508,126,71,5,2,123,18,138,1.08e-19,75.1,123,1.024390243902439,<=>
4416,b3321,SACI_RS03250,34.021,97,62,2,7,102,6,101,4.0199999999999994e-12,53.9,103,0.941747572815534,<=>
4488,b3359,SACI_RS03610,37.532,389,230,5,17,403,3,380,2.9299999999999994e-87,266.0,406,0.958128078817734,<=>
4492,b3360,SACI_RS06825,44.736999999999995,190,98,4,3,187,1,188,1.1999999999999998e-55,171.0,187,1.0160427807486632,<=>
4515,b3379,SACI_RS10350,32.013000000000005,303,184,6,7,292,18,315,2.56e-41,141.0,292,1.0376712328767124,<=>
4517,b3385,SACI_RS02860,26.906,223,131,10,2,208,5,211,2.31e-11,58.2,252,0.8849206349206349,<=>
4520,b3389,SACI_RS00885,37.417,302,171,6,54,339,33,332,5.8800000000000004e-61,196.0,362,0.8342541436464088,<=>
4525,b3412,SACI_RS10700,26.568,271,173,10,1,252,49,312,5.4200000000000005e-15,69.3,256,1.05859375,<=>
4528,b4475,SACI_RS02650,36.196,326,197,7,4,323,1,321,2.4199999999999997e-56,182.0,338,0.9644970414201184,<=>
4529,b3421,SACI_RS06290,28.054000000000002,442,252,14,28,408,46,482,2.05e-40,146.0,408,1.0833333333333333,<=>
4533,b3429,SACI_RS05725,22.261,566,321,20,2,475,15,553,3.8e-20,89.4,477,1.1865828092243187,<=>
4536,b3430,SACI_RS05715,24.586,423,238,17,22,401,9,393,6.45e-18,81.3,431,0.9814385150812065,<=>
4541,b3431,SACI_RS06875,40.983999999999995,671,352,12,4,630,6,676,3.849999999999999e-170,499.0,657,1.02130898021309,<=>
4546,b3434,SACI_RS07580,26.943,193,132,5,4,191,9,197,1.17e-12,60.1,197,0.9796954314720813,<=>
4548,b3441,SACI_RS02225,28.743000000000002,167,90,8,6,159,15,165,3.46e-08,46.6,162,1.0308641975308641,<=>
4550,b3447,SACI_RS02070,28.066999999999997,481,288,16,50,527,9,434,3.9899999999999996e-39,145.0,580,0.8293103448275863,<=>
4551,b3449,SACI_RS10470,26.087,230,150,7,9,235,3,215,5.6e-15,68.2,247,0.9311740890688259,<=>
4820,b3500,SACI_RS08160,30.454,463,272,14,5,446,2,435,4.7799999999999997e-45,159.0,450,1.028888888888889,<=>
4831,b3523,SACI_RS03215,36.111,432,256,7,22,440,11,435,5.629999999999999e-66,214.0,440,0.9818181818181818,<=>
4920,b3550,SACI_RS00335,29.104,134,74,6,1,123,3,126,1.65e-08,47.0,146,0.9178082191780822,<=>
4924,b3564,SACI_RS05050,25.646,503,331,15,3,479,8,493,1.31e-40,148.0,484,1.0392561983471074,<=>
5001,b3588,SACI_RS09350,36.743,479,279,15,32,500,10,474,1.81e-83,263.0,512,0.935546875,<=>
5033,b3628,SACI_RS09185,24.658,365,216,20,14,350,17,350,1.65e-05,42.0,359,1.0167130919220055,<=>
5037,b3639,SACI_RS02220,33.088,408,245,10,3,401,16,404,6.279999999999999e-61,199.0,406,1.0049261083743843,<=>
5039,b3643,SACI_RS02900,30.541999999999998,203,123,4,1,201,15,201,3.0899999999999997e-20,82.4,228,0.8903508771929824,<=>
5066,b4478,SACI_RS04225,30.518,367,219,8,16,365,27,374,1.7899999999999996e-43,152.0,382,0.9607329842931938,<=>
5082,b3713,SACI_RS05990,35.326,184,115,3,5,187,4,184,2.64e-37,124.0,188,0.9787234042553191,<=>
5083,b3714,SACI_RS08125,35.498000000000005,462,237,9,19,425,7,462,1.9999999999999996e-67,219.0,445,1.0382022471910113,<=>
5084,b3721,SACI_RS08870,24.515,412,223,14,74,431,72,449,1.93e-25,104.0,470,0.8765957446808511,<=>
5118,b3729,SACI_RS11435,36.758,623,347,18,1,609,1,590,3.98e-122,370.0,609,1.0229885057471264,<=>
5122,b3730,SACI_RS02945,24.834,451,264,14,6,433,1,399,1.15e-25,104.0,456,0.9890350877192983,<=>
5126,b3732,SACI_RS07380,27.494,411,282,10,6,403,10,417,3.1499999999999997e-34,129.0,460,0.8934782608695652,<=>
5130,b3743,SACI_RS04740,34.899,149,90,3,3,151,2,143,3.2099999999999995e-26,93.2,152,0.9802631578947368,<=>
5176,b3749,SACI_RS04200,24.115,452,230,21,32,470,15,366,1.47e-12,65.1,501,0.9021956087824351,<=>
5193,b3750,SACI_RS10255,30.717,293,183,8,40,321,32,315,1.42e-30,114.0,321,0.9127725856697819,<=>
5195,b3752,SACI_RS01325,36.491,285,168,4,7,291,2,273,5.75e-48,158.0,309,0.9223300970873787,<=>
5216,b3771,SACI_RS08190,38.361,610,319,10,1,608,1,555,2.2599999999999997e-127,383.0,616,0.9902597402597403,<=>
5223,b3779,SACI_RS09750,22.041999999999998,431,270,14,8,419,3,386,6.31e-14,69.3,494,0.8724696356275303,<=>
5233,b3784,SACI_RS00435,26.23,305,181,14,29,308,31,316,4.6299999999999995e-07,47.0,367,0.8310626702997275,<=>
5234,b3788,SACI_RS08140,40.233000000000004,343,163,8,5,346,1,302,2.5999999999999996e-78,239.0,355,0.9661971830985916,<=>
5247,b3805,SACI_RS03735,36.461999999999996,277,167,7,6,280,3,272,1.6e-46,155.0,313,0.8849840255591054,<=>
5250,b3820,SACI_RS05920,24.615,130,76,4,28,154,27,137,2.7e-06,40.8,155,0.8387096774193549,<=>
5259,b3830,SACI_RS08210,28.295,258,139,7,39,264,14,257,8.53e-26,98.6,271,0.9520295202952029,<=>
5268,b3839,SACI_RS01240,26.432,227,146,3,4,209,9,235,1.34e-21,87.4,258,0.8798449612403101,<=>
5271,b3843,SACI_RS06765,34.269,499,290,11,4,488,1,475,2.499999999999999e-94,291.0,497,1.0040241448692153,<=>
5273,b3845,SACI_RS05310,39.801,402,219,8,1,387,2,395,5.41e-88,268.0,387,1.0387596899224807,<=>
5295,b3870,SACI_RS07075,45.684,475,234,12,4,466,8,470,6.829999999999998e-136,396.0,469,1.0127931769722816,<=>
5303,b3879,SACI_RS10560,25.979,281,183,8,23,303,3,258,1.2699999999999999e-23,93.6,308,0.9123376623376623,<=>
5304,b3882,SACI_RS01885,28.125,288,200,4,4,289,3,285,2.16e-20,85.1,298,0.9664429530201343,<=>
5316,b3895,SACI_RS01555,32.95,261,160,8,18,275,3,251,5.25e-35,122.0,277,0.9422382671480144,<=>
5322,b3926,SACI_RS09830,56.073,494,212,3,4,497,3,491,0.0,581.0,502,0.9840637450199203,<=>
5325,b3927,SACI_RS09835,31.25,288,145,9,10,259,12,284,1.59e-15,71.2,281,1.0249110320284698,<=>
5331,b3939,SACI_RS04640,34.903,361,229,3,17,377,13,367,2.6399999999999996e-76,237.0,386,0.9352331606217616,<=>
5334,b3943,SACI_RS05205,25.805999999999997,279,187,9,18,293,25,286,5.25e-06,43.1,301,0.9269102990033222,<=>
5336,b3945,SACI_RS03045,24.484,339,238,8,2,336,5,329,1.71e-10,57.8,367,0.9237057220708447,<=>
5339,b3957,SACI_RS07845,25.7,393,252,16,8,377,4,379,2.43e-25,102.0,383,1.0261096605744124,<=>
5343,b3958,SACI_RS03585,33.718,347,211,8,1,333,1,342,2.0899999999999995e-53,175.0,334,1.0389221556886228,<=>
5344,b3959,SACI_RS03590,26.378,254,152,13,5,236,2,242,1.34e-07,47.4,258,0.9844961240310077,<=>
5361,b3984,SACI_RS06960,29.353,201,123,8,38,227,29,221,1.4199999999999998e-12,60.8,234,0.8589743589743589,<=>
5367,b3992,SACI_RS00860,28.689,244,168,5,8,249,3,242,1.9999999999999998e-30,110.0,251,0.9721115537848606,<=>
5370,b4005,SACI_RS07700,28.603,451,291,14,2,428,3,446,2.0699999999999998e-44,157.0,429,1.0512820512820513,<=>
5372,b4015,SACI_RS10590,61.021,431,157,5,5,434,8,428,0.0,531.0,434,0.9930875576036866,<=>
5376,b4031,SACI_RS09380,31.328000000000003,482,261,16,13,474,24,455,1.73e-53,183.0,491,0.9816700610997964,<=>
5389,b4032,SACI_RS05540,30.508000000000003,295,170,9,12,295,15,285,5.3e-31,113.0,296,0.9966216216216216,<=>
5392,b4035,SACI_RS05555,43.692,325,164,7,2,320,5,316,9.149999999999999e-86,260.0,371,0.876010781671159,<=>
5425,b4040,SACI_RS11260,24.9,249,164,6,1,233,1,242,1.06e-22,91.3,290,0.8586206896551725,<=>
5428,b4051,SACI_RS08070,28.929000000000002,280,160,8,5,256,4,272,1.05e-24,98.2,327,0.8562691131498471,<=>
5451,b4069,SACI_RS01495,42.923,650,351,9,4,641,9,650,0.0,540.0,652,0.9969325153374233,<=>
5469,b4072,SACI_RS10155,28.879,232,135,5,15,217,1,231,4.48e-28,103.0,223,1.0403587443946187,<=>
5646,b4137,SACI_RS06345,32.0,100,68,0,12,111,4,103,1.08e-19,73.9,112,0.8928571428571429,<=>
5651,b4143,SACI_RS05735,25.226999999999997,440,230,16,19,416,24,406,1.42e-14,72.0,548,0.8029197080291971,<=>
5668,b4177,SACI_RS03375,29.009,424,203,9,6,427,4,331,4.01e-43,150.0,432,0.9814814814814815,<=>
5676,b4196,SACI_RS03840,28.570999999999998,210,146,4,5,211,18,226,1.27e-18,77.4,216,0.9722222222222222,<=>
5684,b4226,SACI_RS04560,52.353,170,80,1,4,173,1,169,9.639999999999999e-60,180.0,176,0.9659090909090909,<=>
5751,b4243,SACI_RS05695,44.355,124,65,2,5,127,4,124,7.29e-34,110.0,128,0.96875,<=>
5752,b4244,SACI_RS07610,34.0,150,94,3,6,152,13,160,7.889999999999999e-28,97.8,153,0.9803921568627451,<=>
5753,b4245,SACI_RS07615,43.376999999999995,302,159,6,8,304,2,296,4.599999999999999e-78,236.0,311,0.9710610932475884,<=>
5769,b4258,SACI_RS06840,27.796999999999997,849,498,21,3,828,33,789,8.249999999999999e-83,281.0,951,0.8927444794952681,<=>
5913,b4384,SACI_RS05950,32.911,237,155,4,1,235,1,235,1.38e-34,120.0,239,0.9916317991631799,<=>
5916,b4386,SACI_RS01690,23.311,296,199,10,16,294,15,299,4.1399999999999994e-11,59.3,338,0.8757396449704142,<=>
